code	product_name	energy_100g	proteins_100g	fat_100g	carbohydrates_100g	sugars_100g	energy-kcal_100g	saturated-fat_100g	salt_100g	sodium_100g	fiber_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	nutrition-score-fr_100g
000092100085200421	Spezzatino ai frutti rossi con piselli e patate	619	8.1	9.9	4.48	1.4	148	1.8	0.88	0.352			
000092100256081021	Spezzatino di carne ai frutti rossi con piselli e patate	619	8.1	9.9	4.4	1.4	148	1.8	0.88	0.352			
00009225	Confiture figue noix												
000092271	Dried coconut	2741	7.5	65.4	9.2	5.3	655	58.4	0.2	0.08			
000092280	Graines de chia	1824	20	31	2	0	436	3	0	0			2
000092500315061222	Rollé di pollo ai pistacchi con asparagi e cime di rapa	615	13	9.1	2.6	2.3	147	1.3	0.61	0.244	1.4		
000092528	Glycine	1674					400					0	
000092568	Bulk Powder Beef Protein Isolate 97 (Hydrobeef) Chocolate												
000092790	Protéine pancake mix	1531	72	2.3	13.8	1.8	366	0.5	1	0.4			
00009317													
000093445	Abricots secs	1008	3.4	0.5	62.6	53.4	241	0	0	0			6
000093460	Protéine de pois isolate	1653	80	6	3	0.100000001490116	395	1			1		
00009355	Mermelada de Higo	845	2.63	0.21	48.37	18.5	202	0	0.25	0.1			
